timestamp,user,device,dest_domain,dest_category,http_method,bytes_out,process_name,user_agent
2026-01-30T22:51:16,peer3,corp-laptop-11,intranet.orchid.example,internal,GET,21728,chrome.exe,python-requests/2.x
2026-01-30T23:11:17,peer2,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,19769,curl,Mozilla/5.0
2026-01-30T23:50:35,peer5,corp-laptop-11,box.example,personal_cloud_storage,GET,33001,python,python-requests/2.x
2026-01-30T23:51:15,peer5,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,22075,python,Mozilla/5.0
2026-01-31T00:37:16,peer5,corp-laptop-14,docs.orchid.example,internal,GET,12013,chrome.exe,Mozilla/5.0
2026-01-31T00:56:35,peer3,corp-laptop-22,git.orchid.example,internal,GET,39867,chrome.exe,python-requests/2.x
2026-01-31T01:04:31,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,7298,edge.exe,Mozilla/5.0
2026-01-31T01:07:33,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,42576,edge.exe,Mozilla/5.0
2026-01-31T01:37:11,peer3,corp-workstation-7,box.example,personal_cloud_storage,GET,47812,git,Mozilla/5.0
2026-01-31T01:44:41,peer5,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,3727,curl,curl/8.0
2026-01-31T01:45:59,peer5,corp-laptop-11,mail.personal.example,webmail,GET,19176,chrome.exe,python-requests/2.x
2026-01-31T02:15:39,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,18694,chrome.exe,Mozilla/5.0
2026-01-31T02:16:11,engineer.a,corp-laptop-14,github.com,code_hosting,POST,16012,chrome.exe,Mozilla/5.0
2026-01-31T02:51:29,peer4,corp-laptop-14,box.example,personal_cloud_storage,PUT,13662,chrome.exe,Mozilla/5.0
2026-01-31T02:58:58,peer3,corp-laptop-11,mail.personal.example,webmail,GET,45804,chrome.exe,Mozilla/5.0
2026-01-31T03:11:26,engineer.a,corp-laptop-14,stackoverflow.com,web,GET,48383,curl,Mozilla/5.0
2026-01-31T03:19:41,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,11937,chrome.exe,Mozilla/5.0
2026-01-31T03:19:57,peer5,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,31053,edge.exe,Mozilla/5.0
2026-01-31T03:38:58,peer1,corp-laptop-14,artifact.orchid.example,internal,GET,33020,chrome.exe,Mozilla/5.0
2026-01-31T03:41:48,peer1,corp-laptop-14,mail.personal.example,webmail,GET,33922,chrome.exe,python-requests/2.x
2026-01-31T03:43:47,peer4,corp-laptop-14,git.orchid.example,internal,GET,34187,chrome.exe,python-requests/2.x
2026-01-31T03:44:32,peer2,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,46032,chrome.exe,Mozilla/5.0
2026-01-31T04:01:57,peer5,corp-workstation-7,dropbox.example,personal_cloud_storage,POST,36441,chrome.exe,Mozilla/5.0
2026-01-31T04:02:50,peer3,corp-workstation-7,docs.orchid.example,internal,GET,1870,chrome.exe,python-requests/2.x
2026-01-31T04:21:18,peer5,corp-workstation-7,github.com,code_hosting,GET,22268,git,Mozilla/5.0
2026-01-31T04:24:32,peer5,corp-laptop-14,box.example,personal_cloud_storage,GET,28347,python,Mozilla/5.0
2026-01-31T04:27:13,peer5,corp-workstation-7,artifact.orchid.example,internal,GET,11032,chrome.exe,Mozilla/5.0
2026-01-31T05:01:58,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,17618,chrome.exe,Mozilla/5.0
2026-01-31T05:06:38,engineer.a,corp-laptop-14,git.orchid.example,internal,POST,7851,chrome.exe,Mozilla/5.0
2026-01-31T05:11:57,peer2,corp-laptop-11,git.orchid.example,internal,GET,8993,chrome.exe,python-requests/2.x
2026-01-31T05:16:53,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,45194,chrome.exe,Mozilla/5.0
2026-01-31T05:42:59,peer2,corp-workstation-7,box.example,personal_cloud_storage,GET,29724,chrome.exe,Mozilla/5.0
2026-01-31T05:55:31,peer4,corp-laptop-14,intranet.orchid.example,internal,GET,27824,edge.exe,curl/8.0
2026-01-31T06:09:30,peer5,corp-laptop-14,github.com,code_hosting,GET,22152,curl,Mozilla/5.0
2026-01-31T06:44:21,peer3,corp-laptop-11,box.example,personal_cloud_storage,GET,12499,chrome.exe,Mozilla/5.0
2026-01-31T06:47:30,engineer.a,corp-laptop-22,docs.orchid.example,internal,GET,5318,edge.exe,Mozilla/5.0
2026-01-31T06:51:16,peer1,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,20014,chrome.exe,curl/8.0
2026-01-31T06:52:39,peer3,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,29313,chrome.exe,Mozilla/5.0
2026-01-31T07:49:20,engineer.a,corp-laptop-14,github.com,code_hosting,GET,24134,chrome.exe,Mozilla/5.0
2026-01-31T07:50:51,peer4,corp-workstation-7,github.com,code_hosting,GET,39487,chrome.exe,Mozilla/5.0
2026-01-31T07:57:31,peer5,corp-laptop-22,box.example,personal_cloud_storage,GET,41175,curl,Mozilla/5.0
2026-01-31T08:10:25,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,18679,chrome.exe,curl/8.0
2026-01-31T08:11:15,peer3,corp-workstation-7,docs.orchid.example,internal,POST,18708,chrome.exe,Mozilla/5.0
2026-01-31T08:13:42,peer2,corp-laptop-14,mail.personal.example,webmail,POST,31708,chrome.exe,Mozilla/5.0
2026-01-31T08:45:23,peer1,corp-workstation-7,artifact.orchid.example,internal,GET,41776,chrome.exe,Mozilla/5.0
2026-01-31T08:51:14,peer5,corp-workstation-7,artifact.orchid.example,internal,GET,45584,chrome.exe,Mozilla/5.0
2026-01-31T08:56:24,peer2,corp-laptop-22,artifact.orchid.example,internal,GET,33807,curl,Mozilla/5.0
2026-01-31T09:12:11,engineer.a,corp-laptop-22,github.com,code_hosting,GET,8671,python,python-requests/2.x
2026-01-31T09:27:03,peer2,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,2918,curl,Mozilla/5.0
2026-01-31T09:45:37,engineer.a,corp-laptop-14,artifact.orchid.example,internal,POST,27573,chrome.exe,Mozilla/5.0
2026-01-31T10:07:15,peer1,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,25486,chrome.exe,Mozilla/5.0
2026-01-31T10:08:18,peer4,corp-laptop-11,git.orchid.example,internal,GET,8652,edge.exe,Mozilla/5.0
2026-01-31T10:16:59,peer5,corp-laptop-11,intranet.orchid.example,internal,GET,44063,edge.exe,Mozilla/5.0
2026-01-31T10:32:02,peer3,corp-laptop-11,docs.orchid.example,internal,GET,8320,chrome.exe,Mozilla/5.0
2026-01-31T10:47:40,peer5,corp-workstation-7,docs.orchid.example,internal,POST,46173,chrome.exe,Mozilla/5.0
2026-01-31T11:15:20,peer5,corp-laptop-11,intranet.orchid.example,internal,GET,44209,chrome.exe,Mozilla/5.0
2026-01-31T11:15:53,peer4,corp-workstation-7,mail.personal.example,webmail,POST,18632,chrome.exe,Mozilla/5.0
2026-01-31T11:25:38,engineer.a,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,POST,9971,chrome.exe,Mozilla/5.0
2026-01-31T11:31:10,peer1,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,44791,curl,Mozilla/5.0
2026-01-31T11:57:08,peer3,corp-laptop-14,artifact.orchid.example,internal,GET,35902,edge.exe,Mozilla/5.0
2026-01-31T12:10:03,peer2,corp-laptop-22,docs.orchid.example,internal,GET,986,chrome.exe,Mozilla/5.0
2026-01-31T12:40:40,peer1,corp-laptop-14,drive.personal.example,personal_cloud_storage,POST,3297,chrome.exe,Mozilla/5.0
2026-01-31T12:52:58,peer2,corp-laptop-14,intranet.orchid.example,internal,GET,8259,chrome.exe,Mozilla/5.0
2026-01-31T13:04:44,peer3,corp-laptop-14,git.orchid.example,internal,GET,36707,git,Mozilla/5.0
2026-01-31T13:25:13,peer2,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,22116,chrome.exe,Mozilla/5.0
2026-01-31T13:25:13,peer1,corp-laptop-22,box.example,personal_cloud_storage,POST,39390,chrome.exe,Mozilla/5.0
2026-01-31T13:53:49,peer2,corp-laptop-11,docs.orchid.example,internal,GET,49721,chrome.exe,Mozilla/5.0
2026-01-31T14:13:05,peer5,corp-laptop-14,github.com,code_hosting,GET,12244,chrome.exe,Mozilla/5.0
2026-01-31T14:22:27,engineer.a,corp-laptop-14,mail.personal.example,webmail,GET,42448,chrome.exe,Mozilla/5.0
2026-01-31T14:24:37,peer3,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,28531,curl,python-requests/2.x
2026-01-31T14:28:54,peer4,corp-laptop-14,github.com,code_hosting,GET,10136,chrome.exe,Mozilla/5.0
2026-01-31T14:40:58,peer5,corp-laptop-11,git.orchid.example,internal,GET,11641,chrome.exe,Mozilla/5.0
2026-01-31T14:46:01,peer5,corp-workstation-7,artifact.orchid.example,internal,GET,29855,chrome.exe,Mozilla/5.0
2026-01-31T15:09:43,peer2,corp-laptop-14,mail.personal.example,webmail,GET,40995,python,Mozilla/5.0
2026-01-31T15:17:20,peer2,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,24154,chrome.exe,Mozilla/5.0
2026-01-31T15:25:01,peer3,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,49049,chrome.exe,Mozilla/5.0
2026-01-31T15:59:36,peer2,corp-laptop-22,box.example,personal_cloud_storage,GET,25805,chrome.exe,Mozilla/5.0
2026-01-31T16:02:21,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,49374,chrome.exe,Mozilla/5.0
2026-01-31T16:11:53,engineer.a,corp-workstation-7,artifact.orchid.example,internal,GET,2588,chrome.exe,Mozilla/5.0
2026-01-31T16:35:13,peer5,corp-workstation-7,docs.orchid.example,internal,GET,43169,edge.exe,Mozilla/5.0
2026-01-31T16:36:26,peer3,corp-laptop-11,github.com,code_hosting,POST,9399,chrome.exe,Mozilla/5.0
2026-01-31T16:46:51,peer1,corp-laptop-22,artifact.orchid.example,internal,POST,10951,edge.exe,Mozilla/5.0
2026-01-31T17:16:02,peer1,corp-laptop-14,artifact.orchid.example,internal,GET,8325,chrome.exe,Mozilla/5.0
2026-01-31T17:19:42,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,28035,chrome.exe,python-requests/2.x
2026-01-31T17:40:42,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,30554,chrome.exe,Mozilla/5.0
2026-01-31T17:46:49,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,14470,chrome.exe,Mozilla/5.0
2026-01-31T18:25:43,peer1,corp-laptop-11,artifact.orchid.example,internal,GET,29460,edge.exe,Mozilla/5.0
2026-01-31T18:26:32,engineer.a,corp-laptop-11,git.orchid.example,internal,GET,23552,python,Mozilla/5.0
2026-01-31T18:41:44,engineer.a,corp-workstation-7,intranet.orchid.example,internal,GET,44456,edge.exe,Mozilla/5.0
2026-01-31T18:42:34,peer4,corp-workstation-7,artifact.orchid.example,internal,GET,42354,git,Mozilla/5.0
2026-01-31T18:58:48,peer2,corp-laptop-14,box.example,personal_cloud_storage,GET,40812,chrome.exe,python-requests/2.x
2026-01-31T19:06:22,peer5,corp-laptop-22,stackoverflow.com,web,GET,18541,chrome.exe,Mozilla/5.0
2026-01-31T19:17:27,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,40680,chrome.exe,Mozilla/5.0
2026-01-31T19:24:12,peer5,corp-workstation-7,mail.personal.example,webmail,GET,34518,chrome.exe,python-requests/2.x
2026-01-31T19:39:39,peer3,corp-laptop-22,intranet.orchid.example,internal,GET,35071,chrome.exe,Mozilla/5.0
2026-01-31T19:41:31,peer3,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,7227,chrome.exe,Mozilla/5.0
2026-01-31T20:09:44,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,48194,edge.exe,Mozilla/5.0
2026-01-31T20:14:21,peer3,corp-laptop-11,stackoverflow.com,web,GET,29111,chrome.exe,Mozilla/5.0
2026-01-31T20:21:39,peer5,corp-laptop-22,git.orchid.example,internal,GET,38972,git,python-requests/2.x
2026-01-31T20:24:41,peer4,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,8836,git,Mozilla/5.0
2026-01-31T20:28:57,peer2,corp-laptop-22,artifact.orchid.example,internal,GET,39138,edge.exe,Mozilla/5.0
2026-01-31T20:37:59,peer2,corp-laptop-14,intranet.orchid.example,internal,GET,31518,chrome.exe,Mozilla/5.0
2026-01-31T20:38:31,peer2,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,3665,git,curl/8.0
2026-01-31T20:47:33,peer4,corp-laptop-22,box.example,personal_cloud_storage,GET,12245,chrome.exe,Mozilla/5.0
2026-01-31T21:35:44,peer1,corp-laptop-22,intranet.orchid.example,internal,GET,41411,chrome.exe,Mozilla/5.0
2026-01-31T21:55:51,peer2,corp-laptop-22,artifact.orchid.example,internal,GET,275,chrome.exe,Mozilla/5.0
2026-01-31T22:06:03,peer2,corp-laptop-14,stackoverflow.com,web,GET,46560,python,Mozilla/5.0
2026-01-31T22:15:52,peer1,corp-laptop-14,github.com,code_hosting,GET,38795,chrome.exe,curl/8.0
2026-01-31T23:02:24,peer3,corp-laptop-22,stackoverflow.com,web,GET,41064,chrome.exe,curl/8.0
2026-01-31T23:13:20,peer5,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,PUT,41212,chrome.exe,Mozilla/5.0
2026-01-31T23:24:46,peer1,corp-laptop-14,stackoverflow.com,web,GET,48311,chrome.exe,Mozilla/5.0
2026-02-01T00:38:47,peer1,corp-laptop-11,github.com,code_hosting,GET,34743,chrome.exe,Mozilla/5.0
2026-02-01T00:55:14,peer2,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,48297,chrome.exe,Mozilla/5.0
2026-02-01T01:07:53,engineer.a,corp-laptop-14,drive.personal.example,personal_cloud_storage,POST,40570,chrome.exe,Mozilla/5.0
2026-02-01T01:11:51,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,34369,chrome.exe,Mozilla/5.0
2026-02-01T01:46:08,peer2,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,7439,chrome.exe,Mozilla/5.0
2026-02-01T01:47:54,peer4,corp-workstation-7,mail.personal.example,webmail,GET,49491,chrome.exe,curl/8.0
2026-02-01T02:21:38,peer5,corp-laptop-22,github.com,code_hosting,POST,12704,git,Mozilla/5.0
2026-02-01T02:59:43,peer1,corp-laptop-14,artifact.orchid.example,internal,GET,31499,chrome.exe,Mozilla/5.0
2026-02-01T03:48:18,peer3,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,33414,chrome.exe,Mozilla/5.0
2026-02-01T04:08:43,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,43870,chrome.exe,Mozilla/5.0
2026-02-01T05:13:01,peer5,corp-laptop-14,stackoverflow.com,web,GET,33276,chrome.exe,Mozilla/5.0
2026-02-01T05:19:53,engineer.a,corp-workstation-7,git.orchid.example,internal,GET,29673,chrome.exe,Mozilla/5.0
2026-02-01T05:50:34,peer5,corp-workstation-7,mail.personal.example,webmail,GET,4662,chrome.exe,Mozilla/5.0
2026-02-01T05:53:35,peer3,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,45354,chrome.exe,Mozilla/5.0
2026-02-01T05:57:52,engineer.a,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,29654,chrome.exe,Mozilla/5.0
2026-02-01T06:09:50,peer1,corp-laptop-14,github.com,code_hosting,GET,49009,chrome.exe,Mozilla/5.0
2026-02-01T06:40:06,peer1,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,45461,chrome.exe,Mozilla/5.0
2026-02-01T06:47:33,peer4,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,25559,chrome.exe,Mozilla/5.0
2026-02-01T07:14:11,peer4,corp-laptop-14,docs.orchid.example,internal,POST,29912,edge.exe,curl/8.0
2026-02-01T07:15:29,peer5,corp-laptop-11,github.com,code_hosting,GET,32592,chrome.exe,Mozilla/5.0
2026-02-01T07:22:15,engineer.a,corp-workstation-7,git.orchid.example,internal,GET,13081,chrome.exe,Mozilla/5.0
2026-02-01T07:26:55,peer1,corp-laptop-22,box.example,personal_cloud_storage,GET,39586,chrome.exe,curl/8.0
2026-02-01T07:39:52,peer3,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,35644,chrome.exe,Mozilla/5.0
2026-02-01T08:14:17,peer4,corp-laptop-22,box.example,personal_cloud_storage,GET,13240,edge.exe,Mozilla/5.0
2026-02-01T08:22:41,engineer.a,corp-laptop-14,intranet.orchid.example,internal,GET,27794,chrome.exe,Mozilla/5.0
2026-02-01T08:31:21,peer2,corp-laptop-11,github.com,code_hosting,GET,16445,python,Mozilla/5.0
2026-02-01T08:34:22,peer4,corp-workstation-7,intranet.orchid.example,internal,GET,38151,chrome.exe,Mozilla/5.0
2026-02-01T08:49:25,peer1,corp-laptop-22,intranet.orchid.example,internal,PUT,14397,git,Mozilla/5.0
2026-02-01T09:25:45,peer1,corp-laptop-22,mail.personal.example,webmail,GET,43219,edge.exe,Mozilla/5.0
2026-02-01T09:34:49,peer4,corp-laptop-22,drive.personal.example,personal_cloud_storage,PUT,5982,chrome.exe,Mozilla/5.0
2026-02-01T10:11:46,peer5,corp-laptop-11,intranet.orchid.example,internal,GET,44430,chrome.exe,Mozilla/5.0
2026-02-01T10:18:12,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,6201,chrome.exe,curl/8.0
2026-02-01T10:19:03,peer4,corp-laptop-11,box.example,personal_cloud_storage,POST,46841,curl,python-requests/2.x
2026-02-01T10:19:47,peer5,corp-workstation-7,box.example,personal_cloud_storage,GET,6625,curl,Mozilla/5.0
2026-02-01T10:39:32,peer4,corp-laptop-22,artifact.orchid.example,internal,GET,23818,chrome.exe,Mozilla/5.0
2026-02-01T10:50:36,peer4,corp-laptop-22,drive.personal.example,personal_cloud_storage,GET,9041,chrome.exe,Mozilla/5.0
2026-02-01T11:24:34,peer1,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,POST,25012,curl,Mozilla/5.0
2026-02-01T11:29:58,peer2,corp-workstation-7,artifact.orchid.example,internal,GET,17583,chrome.exe,Mozilla/5.0
2026-02-01T11:44:18,peer2,corp-workstation-7,github.com,code_hosting,GET,8058,chrome.exe,Mozilla/5.0
2026-02-01T12:42:34,peer1,corp-laptop-22,github.com,code_hosting,GET,36277,chrome.exe,Mozilla/5.0
2026-02-01T13:01:03,peer4,corp-laptop-22,intranet.orchid.example,internal,GET,42669,git,Mozilla/5.0
2026-02-01T13:33:36,peer2,corp-workstation-7,stackoverflow.com,web,GET,33401,git,Mozilla/5.0
2026-02-01T13:36:36,engineer.a,corp-laptop-22,git.orchid.example,internal,GET,1710,chrome.exe,Mozilla/5.0
2026-02-01T13:37:33,peer3,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,47075,chrome.exe,Mozilla/5.0
2026-02-01T13:37:53,peer3,corp-laptop-11,dropbox.example,personal_cloud_storage,GET,34944,chrome.exe,Mozilla/5.0
2026-02-01T13:44:16,peer4,corp-laptop-11,mail.personal.example,webmail,PUT,29401,edge.exe,curl/8.0
2026-02-01T14:09:54,peer1,corp-laptop-22,drive.personal.example,personal_cloud_storage,POST,13014,chrome.exe,Mozilla/5.0
2026-02-01T14:13:33,peer4,corp-laptop-14,docs.orchid.example,internal,POST,40858,chrome.exe,curl/8.0
2026-02-01T14:22:07,peer1,corp-laptop-11,github.com,code_hosting,GET,47067,chrome.exe,Mozilla/5.0
2026-02-01T14:47:04,peer4,corp-laptop-22,intranet.orchid.example,internal,GET,3063,chrome.exe,Mozilla/5.0
2026-02-01T14:51:45,peer5,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,21417,git,Mozilla/5.0
2026-02-01T15:06:03,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,33654,curl,Mozilla/5.0
2026-02-01T15:09:20,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,35502,chrome.exe,Mozilla/5.0
2026-02-01T15:11:39,peer1,corp-laptop-22,stackoverflow.com,web,POST,15031,chrome.exe,Mozilla/5.0
2026-02-01T15:27:54,peer2,corp-laptop-14,stackoverflow.com,web,GET,2408,edge.exe,Mozilla/5.0
2026-02-01T15:31:09,peer1,corp-laptop-11,onedrive-personal.example,personal_cloud_storage,PUT,7788,edge.exe,Mozilla/5.0
2026-02-01T16:44:06,peer2,corp-workstation-7,intranet.orchid.example,internal,GET,27137,chrome.exe,python-requests/2.x
2026-02-01T17:09:25,peer1,corp-laptop-22,intranet.orchid.example,internal,GET,5120,git,Mozilla/5.0
2026-02-01T17:26:36,peer4,corp-laptop-11,artifact.orchid.example,internal,POST,48629,edge.exe,curl/8.0
2026-02-01T17:42:50,peer2,corp-laptop-14,mail.personal.example,webmail,GET,1377,chrome.exe,curl/8.0
2026-02-01T17:44:51,peer4,corp-laptop-14,stackoverflow.com,web,GET,35901,chrome.exe,python-requests/2.x
2026-02-01T18:30:22,peer2,corp-laptop-14,docs.orchid.example,internal,GET,6161,chrome.exe,Mozilla/5.0
2026-02-01T18:54:23,peer3,corp-laptop-22,stackoverflow.com,web,GET,19989,python,Mozilla/5.0
2026-02-01T18:54:25,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,18007,chrome.exe,Mozilla/5.0
2026-02-01T19:19:27,peer5,corp-workstation-7,intranet.orchid.example,internal,GET,33854,edge.exe,curl/8.0
2026-02-01T19:24:04,peer3,corp-workstation-7,docs.orchid.example,internal,GET,3785,chrome.exe,Mozilla/5.0
2026-02-01T19:34:28,peer3,corp-laptop-22,git.orchid.example,internal,GET,6611,chrome.exe,curl/8.0
2026-02-01T19:42:56,engineer.a,corp-workstation-7,docs.orchid.example,internal,GET,4059,chrome.exe,Mozilla/5.0
2026-02-01T20:02:16,peer3,corp-workstation-7,dropbox.example,personal_cloud_storage,GET,44390,chrome.exe,Mozilla/5.0
2026-02-01T20:11:55,peer2,corp-workstation-7,onedrive-personal.example,personal_cloud_storage,GET,10421,chrome.exe,Mozilla/5.0
2026-02-01T20:44:11,peer1,corp-laptop-14,intranet.orchid.example,internal,GET,24733,chrome.exe,Mozilla/5.0
2026-02-01T21:00:05,peer3,corp-laptop-14,box.example,personal_cloud_storage,GET,7883,chrome.exe,Mozilla/5.0
2026-02-01T21:07:05,peer3,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,14155,edge.exe,Mozilla/5.0
2026-02-01T21:18:31,engineer.a,corp-workstation-7,git.orchid.example,internal,GET,24195,curl,Mozilla/5.0
2026-02-01T21:19:51,peer1,corp-workstation-7,stackoverflow.com,web,GET,15739,chrome.exe,Mozilla/5.0
2026-02-01T21:27:13,peer1,corp-laptop-22,artifact.orchid.example,internal,POST,1563,edge.exe,Mozilla/5.0
2026-02-01T21:32:15,peer2,corp-laptop-14,onedrive-personal.example,personal_cloud_storage,GET,36119,chrome.exe,curl/8.0
2026-02-01T21:40:00,peer4,corp-laptop-11,intranet.orchid.example,internal,GET,44682,chrome.exe,Mozilla/5.0
2026-02-01T22:03:58,peer1,corp-laptop-11,stackoverflow.com,web,POST,22386,chrome.exe,python-requests/2.x
2026-02-01T22:30:07,peer4,corp-workstation-7,git.orchid.example,internal,GET,9314,git,Mozilla/5.0
2026-02-01T22:34:42,peer4,corp-laptop-11,artifact.orchid.example,internal,GET,22163,chrome.exe,Mozilla/5.0
2026-02-01T22:41:53,peer4,corp-workstation-7,box.example,personal_cloud_storage,GET,17913,curl,Mozilla/5.0
2026-02-01T22:44:12,peer2,corp-laptop-11,drive.personal.example,personal_cloud_storage,GET,6891,chrome.exe,Mozilla/5.0
2026-02-01T22:44:29,peer3,corp-laptop-22,git.orchid.example,internal,GET,21848,chrome.exe,Mozilla/5.0
2026-02-01T22:45:33,peer3,corp-workstation-7,git.orchid.example,internal,PUT,16499,chrome.exe,curl/8.0
2026-02-01T22:49:33,peer1,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,24630,chrome.exe,Mozilla/5.0
2026-02-01T23:04:26,peer4,corp-laptop-11,box.example,personal_cloud_storage,POST,19087,edge.exe,Mozilla/5.0
2026-02-01T23:07:57,peer3,corp-laptop-22,intranet.orchid.example,internal,GET,32369,git,Mozilla/5.0
2026-02-01T23:08:20,engineer.a,corp-workstation-7,github.com,code_hosting,GET,16944,python,Mozilla/5.0
2026-02-01T23:16:47,peer5,corp-laptop-11,github.com,code_hosting,GET,36716,chrome.exe,Mozilla/5.0
2026-02-01T23:51:59,engineer.a,corp-workstation-7,git.orchid.example,internal,GET,45269,chrome.exe,Mozilla/5.0
2026-02-01T23:53:09,peer2,corp-laptop-14,docs.orchid.example,internal,GET,8756,git,Mozilla/5.0
2026-02-02T00:08:33,peer4,corp-laptop-14,artifact.orchid.example,internal,GET,41820,chrome.exe,Mozilla/5.0
2026-02-02T00:16:45,peer1,corp-laptop-22,docs.orchid.example,internal,GET,40051,chrome.exe,Mozilla/5.0
2026-02-02T00:22:08,peer1,corp-workstation-7,github.com,code_hosting,GET,43070,chrome.exe,Mozilla/5.0
2026-02-02T00:29:17,peer3,corp-laptop-11,github.com,code_hosting,GET,26069,chrome.exe,curl/8.0
2026-02-02T01:41:39,peer2,corp-laptop-22,github.com,code_hosting,GET,1608,git,Mozilla/5.0
2026-02-02T01:50:58,peer2,corp-laptop-11,box.example,personal_cloud_storage,GET,38562,edge.exe,Mozilla/5.0
2026-02-02T02:00:07,peer1,corp-laptop-22,onedrive-personal.example,personal_cloud_storage,GET,28320,chrome.exe,Mozilla/5.0
2026-02-02T02:03:09,peer5,corp-laptop-14,docs.orchid.example,internal,GET,30532,chrome.exe,Mozilla/5.0
2026-02-02T02:07:47,peer4,corp-workstation-7,intranet.orchid.example,internal,GET,46089,chrome.exe,Mozilla/5.0
2026-02-02T02:31:04,peer4,corp-laptop-11,stackoverflow.com,web,GET,32241,chrome.exe,Mozilla/5.0
2026-02-02T02:36:05,peer5,corp-laptop-14,box.example,personal_cloud_storage,GET,1474,chrome.exe,Mozilla/5.0
2026-02-02T02:40:37,peer1,corp-laptop-14,stackoverflow.com,web,GET,40218,chrome.exe,Mozilla/5.0
2026-02-02T03:13:16,peer1,corp-laptop-22,mail.personal.example,webmail,GET,40375,chrome.exe,Mozilla/5.0
2026-02-02T03:19:34,peer3,corp-workstation-7,artifact.orchid.example,internal,GET,19533,chrome.exe,Mozilla/5.0
2026-02-02T03:25:39,peer5,corp-workstation-7,drive.personal.example,personal_cloud_storage,GET,3181,chrome.exe,Mozilla/5.0
2026-02-02T03:47:28,peer1,corp-workstation-7,stackoverflow.com,web,POST,29281,chrome.exe,Mozilla/5.0
2026-02-02T04:25:46,engineer.a,corp-laptop-14,drive.personal.example,personal_cloud_storage,GET,12836,chrome.exe,Mozilla/5.0
2026-02-02T04:38:46,engineer.a,corp-laptop-14,git.orchid.example,internal,GET,10682,chrome.exe,Mozilla/5.0
2026-02-02T04:56:22,engineer.a,corp-laptop-14,docs.orchid.example,internal,GET,14361,python,Mozilla/5.0
2026-02-02T05:53:41,peer5,corp-laptop-22,dropbox.example,personal_cloud_storage,GET,16569,chrome.exe,Mozilla/5.0
2026-02-02T06:06:17,engineer.a,corp-workstation-7,git.orchid.example,internal,GET,19242,chrome.exe,Mozilla/5.0
2026-02-02T06:08:53,engineer.a,corp-laptop-22,git.orchid.example,internal,GET,24924,chrome.exe,Mozilla/5.0
2026-02-02T06:13:58,engineer.a,corp-workstation-7,intranet.orchid.example,internal,GET,28102,chrome.exe,Mozilla/5.0
2026-02-02T06:27:45,peer1,corp-laptop-11,git.orchid.example,internal,GET,15665,curl,curl/8.0
