timestamp,user,action,repo,repo_sensitivity,bytes_out,device,ip
2026-01-24T05:17:13,peer3,git_clone,ai-orchestrator,crown_jewel,145986747,corp-laptop-14,10.241.42.199
2026-01-24T06:00:12,peer3,git_pull,accelerator-arch,restricted,45978210,corp-laptop-14,10.253.144.194
2026-01-24T06:41:46,engineer.a,git_pull,smartnic-fw,restricted,7110258,corp-laptop-14,10.10.233.132
2026-01-24T07:08:07,peer2,git_archive_download,smartnic-fw,restricted,318247894,corp-laptop-22,10.24.162.52
2026-01-24T08:36:03,peer4,git_pull,accelerator-arch,restricted,8035411,corp-laptop-14,10.33.98.4
2026-01-24T09:04:04,peer3,git_fetch,accelerator-arch,restricted,3703273,corp-laptop-22,10.48.206.8
2026-01-24T09:14:43,engineer.a,git_archive_download,smartnic-fw,restricted,158103350,corp-laptop-14,10.115.86.39
2026-01-24T09:41:20,peer1,git_pull,ai-orchestrator,crown_jewel,48279611,corp-workstation-7,10.62.217.64
2026-01-24T10:30:38,peer5,git_pull,smartnic-fw,restricted,894263,corp-laptop-11,10.107.49.174
2026-01-24T10:45:46,peer4,git_pull,general-tools,internal,5994109,corp-laptop-22,10.139.176.183
2026-01-24T11:00:28,peer1,git_archive_download,smartnic-fw,restricted,102600669,corp-laptop-22,10.114.46.9
2026-01-24T11:31:19,peer3,git_archive_download,ai-orchestrator,crown_jewel,50223694,corp-laptop-14,10.19.127.234
2026-01-24T11:38:54,engineer.a,git_fetch,general-tools,internal,32193490,corp-laptop-22,10.76.14.30
2026-01-24T12:26:55,peer1,git_fetch,smartnic-fw,restricted,21493019,corp-laptop-22,10.43.175.154
2026-01-24T13:53:44,peer2,git_pull,general-tools,internal,28454472,corp-workstation-7,10.231.232.49
2026-01-24T14:13:21,engineer.a,git_fetch,accelerator-arch,restricted,28096208,corp-laptop-14,10.69.175.168
2026-01-24T16:52:03,peer1,git_fetch,build-pipelines,internal,39782858,corp-workstation-7,10.20.83.127
2026-01-24T18:17:46,peer3,git_pull,general-tools,internal,36763902,corp-workstation-7,10.127.170.188
2026-01-24T19:30:23,peer3,git_fetch,smartnic-fw,restricted,37145734,corp-laptop-22,10.25.186.94
2026-01-24T19:51:10,peer5,git_clone,build-pipelines,internal,163888926,corp-laptop-11,10.78.91.81
2026-01-24T21:01:27,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,65621802,corp-laptop-14,10.198.100.251
2026-01-24T21:30:11,peer2,git_pull,ai-orchestrator,crown_jewel,15789150,corp-laptop-22,10.209.174.137
2026-01-24T23:38:05,peer5,git_pull,smartnic-fw,restricted,30861736,corp-laptop-11,10.190.72.41
2026-01-24T23:47:43,peer3,git_fetch,build-pipelines,internal,42614521,corp-laptop-22,10.135.241.195
2026-01-24T23:50:24,peer5,git_fetch,general-tools,internal,21485630,corp-workstation-7,10.27.242.4
2026-01-25T02:47:11,peer2,git_fetch,smartnic-fw,restricted,41982374,corp-laptop-11,10.55.228.200
2026-01-25T04:12:40,peer4,git_clone,smartnic-fw,restricted,183386841,corp-laptop-22,10.118.155.219
2026-01-25T04:21:17,peer5,git_fetch,general-tools,internal,17897645,corp-workstation-7,10.134.163.156
2026-01-25T04:53:24,peer1,git_fetch,ai-orchestrator,crown_jewel,19539285,corp-laptop-22,10.74.85.95
2026-01-25T05:17:20,engineer.a,git_pull,accelerator-arch,restricted,8654335,corp-laptop-14,10.196.68.182
2026-01-25T05:29:52,peer3,git_fetch,build-pipelines,internal,18509969,corp-laptop-22,10.1.5.14
2026-01-25T06:07:06,peer3,git_archive_download,general-tools,internal,344790460,corp-laptop-11,10.23.94.152
2026-01-25T06:49:26,peer5,git_archive_download,build-pipelines,internal,399817159,corp-laptop-14,10.50.3.70
2026-01-25T08:39:29,peer3,git_fetch,general-tools,internal,45270590,corp-laptop-14,10.206.75.99
2026-01-25T08:41:08,engineer.a,git_archive_download,smartnic-fw,restricted,118713588,corp-laptop-14,10.200.212.79
2026-01-25T10:00:52,peer4,git_clone,smartnic-fw,restricted,232746415,corp-laptop-22,10.172.199.72
2026-01-25T10:19:54,peer4,git_fetch,general-tools,internal,27227986,corp-laptop-11,10.71.140.246
2026-01-25T11:15:23,engineer.a,git_fetch,build-pipelines,internal,38803700,corp-laptop-22,10.76.96.158
2026-01-25T13:51:53,peer2,git_pull,smartnic-fw,restricted,46878558,corp-laptop-11,10.115.80.56
2026-01-25T14:02:24,peer5,git_fetch,ai-orchestrator,crown_jewel,14801260,corp-laptop-11,10.167.87.238
2026-01-25T15:13:41,peer3,git_clone,accelerator-arch,restricted,112054535,corp-workstation-7,10.210.13.137
2026-01-25T15:38:27,engineer.a,git_fetch,smartnic-fw,restricted,23299029,corp-workstation-7,10.227.48.184
2026-01-25T15:41:34,peer1,git_pull,build-pipelines,internal,38015221,corp-workstation-7,10.44.239.247
2026-01-25T15:44:34,engineer.a,git_clone,build-pipelines,internal,333291453,corp-laptop-14,10.175.87.105
2026-01-25T15:57:32,engineer.a,git_fetch,general-tools,internal,39916406,corp-laptop-14,10.70.217.51
2026-01-25T16:14:04,peer5,git_pull,ai-orchestrator,crown_jewel,19747105,corp-workstation-7,10.188.75.57
2026-01-25T16:58:26,peer3,git_archive_download,build-pipelines,internal,147698682,corp-laptop-22,10.13.193.85
2026-01-25T16:59:24,engineer.a,git_pull,smartnic-fw,restricted,26591010,corp-laptop-14,10.103.146.92
2026-01-25T18:28:59,peer4,git_fetch,ai-orchestrator,crown_jewel,2803984,corp-laptop-11,10.47.58.120
2026-01-25T19:20:20,peer2,git_fetch,accelerator-arch,restricted,6819111,corp-laptop-11,10.37.13.112
2026-01-25T19:59:05,peer1,git_fetch,accelerator-arch,restricted,39506427,corp-laptop-14,10.86.182.67
2026-01-25T19:59:06,engineer.a,git_fetch,smartnic-fw,restricted,35386090,corp-laptop-14,10.232.0.250
2026-01-25T20:45:14,peer2,git_fetch,build-pipelines,internal,6317184,corp-laptop-11,10.157.76.3
2026-01-25T23:20:09,peer4,git_archive_download,build-pipelines,internal,326117560,corp-laptop-14,10.58.69.193
2026-01-25T23:29:36,peer1,git_archive_download,accelerator-arch,restricted,98222231,corp-workstation-7,10.29.133.128
2026-01-26T00:16:50,peer5,git_clone,general-tools,internal,187276544,corp-laptop-14,10.172.16.126
2026-01-26T00:23:14,engineer.a,git_clone,smartnic-fw,restricted,1248698950,corp-workstation-7,10.145.87.20
2026-01-26T00:36:12,peer2,git_fetch,ai-orchestrator,crown_jewel,8604703,corp-laptop-22,10.252.188.26
2026-01-26T00:41:38,peer1,git_clone,accelerator-arch,restricted,176055350,corp-workstation-7,10.30.252.72
2026-01-26T00:50:23,engineer.a,git_fetch,ai-orchestrator,crown_jewel,15476340,corp-laptop-14,10.181.118.94
2026-01-26T01:09:11,peer4,git_fetch,ai-orchestrator,crown_jewel,17252530,corp-laptop-14,10.5.201.126
2026-01-26T01:41:25,peer4,git_pull,smartnic-fw,restricted,23830750,corp-laptop-14,10.136.93.244
2026-01-26T02:05:06,engineer.a,git_pull,accelerator-arch,restricted,24263017,corp-laptop-14,10.129.90.61
2026-01-26T02:06:37,engineer.a,git_archive_download,accelerator-arch,restricted,716049370,corp-laptop-14,10.141.62.2
2026-01-26T03:20:09,peer5,git_fetch,smartnic-fw,restricted,24963974,corp-laptop-11,10.91.115.111
2026-01-26T03:36:49,peer4,git_fetch,ai-orchestrator,crown_jewel,19690041,corp-laptop-14,10.200.202.170
2026-01-26T03:40:59,peer5,git_pull,accelerator-arch,restricted,41267607,corp-laptop-22,10.137.179.99
2026-01-26T04:05:10,peer1,git_archive_download,accelerator-arch,restricted,246561746,corp-laptop-22,10.197.77.43
2026-01-26T04:14:03,engineer.a,git_pull,smartnic-fw,restricted,44141252,corp-laptop-14,10.147.65.246
2026-01-26T04:41:19,engineer.a,git_pull,smartnic-fw,restricted,17079933,corp-laptop-14,10.92.227.253
2026-01-26T05:12:31,peer3,git_archive_download,general-tools,internal,281747024,corp-laptop-11,10.32.7.238
2026-01-26T05:30:14,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,497889188,corp-laptop-14,10.212.58.207
2026-01-26T05:45:13,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,1635539523,corp-laptop-14,10.151.249.191
2026-01-26T06:06:26,peer4,git_pull,smartnic-fw,restricted,8811675,corp-workstation-7,10.51.189.245
2026-01-26T06:43:33,peer1,git_fetch,build-pipelines,internal,15819185,corp-workstation-7,10.47.153.212
2026-01-26T06:54:44,peer4,git_fetch,general-tools,internal,11703636,corp-laptop-14,10.216.160.131
2026-01-26T07:54:57,engineer.a,git_clone,ai-orchestrator,crown_jewel,920600089,corp-laptop-14,10.66.210.104
2026-01-26T08:01:09,peer3,git_clone,general-tools,internal,384407179,corp-laptop-14,10.239.251.20
2026-01-26T08:06:39,peer4,git_pull,smartnic-fw,restricted,31278046,corp-workstation-7,10.100.242.1
2026-01-26T08:36:34,engineer.a,git_clone,ai-orchestrator,crown_jewel,771121290,corp-laptop-14,10.75.11.149
2026-01-26T09:14:55,peer5,git_clone,smartnic-fw,restricted,140077050,corp-laptop-11,10.53.9.51
2026-01-26T10:45:54,peer2,git_fetch,smartnic-fw,restricted,13726867,corp-laptop-14,10.127.191.234
2026-01-26T11:04:55,engineer.a,git_clone,smartnic-fw,restricted,1629332086,corp-workstation-7,10.98.57.216
2026-01-26T11:21:20,peer2,git_fetch,ai-orchestrator,crown_jewel,23870326,corp-laptop-14,10.225.37.179
2026-01-26T12:08:50,engineer.a,git_fetch,ai-orchestrator,crown_jewel,379481,corp-laptop-14,10.183.154.123
2026-01-26T12:25:11,engineer.a,git_pull,smartnic-fw,restricted,42562556,corp-laptop-14,10.63.254.120
2026-01-26T12:45:12,engineer.a,git_archive_download,smartnic-fw,restricted,686198867,corp-laptop-14,10.97.4.160
2026-01-26T13:04:32,engineer.a,git_pull,ai-orchestrator,crown_jewel,6519432,corp-laptop-14,10.73.126.61
2026-01-26T13:20:33,peer2,git_clone,accelerator-arch,restricted,216748231,corp-laptop-11,10.120.183.4
2026-01-26T13:23:59,engineer.a,git_fetch,ai-orchestrator,crown_jewel,42361594,corp-laptop-14,10.21.172.41
2026-01-26T14:30:58,engineer.a,git_pull,smartnic-fw,restricted,33462874,corp-workstation-7,10.134.87.192
2026-01-26T15:54:25,peer1,git_pull,smartnic-fw,restricted,43937048,corp-laptop-11,10.50.204.57
2026-01-26T17:15:25,engineer.a,git_fetch,ai-orchestrator,crown_jewel,16223879,corp-laptop-14,10.220.252.216
2026-01-26T17:44:36,engineer.a,git_pull,accelerator-arch,restricted,46323352,corp-laptop-14,10.208.183.70
2026-01-26T18:39:52,peer1,git_archive_download,ai-orchestrator,crown_jewel,351225517,corp-laptop-22,10.176.36.112
2026-01-26T19:15:03,engineer.a,git_fetch,ai-orchestrator,crown_jewel,3806666,corp-laptop-14,10.215.160.22
2026-01-26T20:44:28,peer3,git_fetch,ai-orchestrator,crown_jewel,42181323,corp-workstation-7,10.86.132.7
2026-01-26T21:47:48,engineer.a,git_fetch,accelerator-arch,restricted,44660937,corp-workstation-7,10.160.190.46
2026-01-26T22:07:12,peer3,git_archive_download,accelerator-arch,restricted,217130188,corp-laptop-11,10.121.220.231
2026-01-26T23:06:44,peer4,git_fetch,ai-orchestrator,crown_jewel,5847075,corp-laptop-22,10.248.2.157
2026-01-26T23:48:42,peer2,git_fetch,smartnic-fw,restricted,42327952,corp-laptop-14,10.43.112.43
2026-01-26T23:51:15,engineer.a,git_fetch,ai-orchestrator,crown_jewel,3069923,corp-laptop-14,10.187.68.12
2026-01-27T00:24:00,peer4,git_archive_download,smartnic-fw,restricted,333378046,corp-laptop-14,10.1.199.245
2026-01-27T00:34:50,engineer.a,git_clone,ai-orchestrator,crown_jewel,725358772,corp-laptop-14,10.239.183.229
2026-01-27T00:57:31,engineer.a,git_fetch,ai-orchestrator,crown_jewel,24414230,corp-workstation-7,10.52.151.154
2026-01-27T02:10:46,engineer.a,git_pull,ai-orchestrator,crown_jewel,18349977,corp-laptop-11,10.139.134.210
2026-01-27T02:27:33,engineer.a,git_clone,smartnic-fw,restricted,942665827,corp-workstation-7,10.71.43.52
2026-01-27T02:29:05,engineer.a,git_fetch,accelerator-arch,restricted,2549283,corp-workstation-7,10.134.179.126
2026-01-27T04:07:16,peer4,git_clone,general-tools,internal,179486513,corp-laptop-11,10.46.208.130
2026-01-27T04:14:22,peer1,git_pull,ai-orchestrator,crown_jewel,11268394,corp-laptop-22,10.15.227.232
2026-01-27T04:42:51,peer4,git_clone,build-pipelines,internal,52618651,corp-workstation-7,10.252.139.152
2026-01-27T04:43:34,engineer.a,git_archive_download,accelerator-arch,restricted,1676368146,corp-laptop-14,10.22.45.127
2026-01-27T04:49:23,peer3,git_fetch,ai-orchestrator,crown_jewel,22530779,corp-laptop-14,10.4.90.151
2026-01-27T05:12:27,peer2,git_fetch,build-pipelines,internal,33453117,corp-workstation-7,10.99.65.101
2026-01-27T06:05:33,engineer.a,git_fetch,ai-orchestrator,crown_jewel,6144801,corp-laptop-14,10.230.208.244
2026-01-27T07:34:47,engineer.a,git_fetch,accelerator-arch,restricted,47319296,corp-laptop-22,10.9.33.57
2026-01-27T07:47:06,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,442697628,corp-laptop-14,10.124.27.57
2026-01-27T07:50:31,engineer.a,git_clone,accelerator-arch,restricted,1521335627,corp-laptop-14,10.214.212.165
2026-01-27T10:41:53,engineer.a,git_archive_download,smartnic-fw,restricted,1645427144,corp-laptop-14,10.203.58.233
2026-01-27T10:54:17,engineer.a,git_fetch,smartnic-fw,restricted,5051872,corp-laptop-22,10.253.75.126
2026-01-27T11:10:25,peer4,git_archive_download,general-tools,internal,190660554,corp-laptop-11,10.97.209.121
2026-01-27T12:22:00,peer5,git_fetch,ai-orchestrator,crown_jewel,42267100,corp-laptop-22,10.161.123.251
2026-01-27T12:36:07,peer1,git_clone,smartnic-fw,restricted,203976254,corp-workstation-7,10.179.205.10
2026-01-27T13:05:17,engineer.a,git_fetch,smartnic-fw,restricted,12932748,corp-laptop-14,10.126.16.119
2026-01-27T13:47:41,peer4,git_clone,build-pipelines,internal,383935246,corp-workstation-7,10.47.95.8
2026-01-27T14:21:57,engineer.a,git_fetch,smartnic-fw,restricted,29809696,corp-laptop-14,10.88.116.223
2026-01-27T14:42:58,peer3,git_fetch,smartnic-fw,restricted,41787122,corp-laptop-14,10.166.73.221
2026-01-27T14:44:16,peer3,git_fetch,smartnic-fw,restricted,29057705,corp-laptop-14,10.120.236.89
2026-01-27T15:11:30,peer1,git_fetch,smartnic-fw,restricted,28766298,corp-laptop-11,10.41.67.184
2026-01-27T15:50:17,peer5,git_pull,build-pipelines,internal,29186594,corp-workstation-7,10.219.216.76
2026-01-27T16:00:08,peer3,git_fetch,general-tools,internal,8278976,corp-laptop-14,10.201.120.17
2026-01-27T16:06:24,peer4,git_pull,ai-orchestrator,crown_jewel,44080617,corp-laptop-22,10.29.94.190
2026-01-27T16:13:34,peer3,git_fetch,accelerator-arch,restricted,2836418,corp-laptop-14,10.71.74.117
2026-01-27T16:35:51,engineer.a,git_archive_download,ai-orchestrator,crown_jewel,1291989625,corp-laptop-14,10.189.17.0
2026-01-27T17:45:05,peer5,git_archive_download,ai-orchestrator,crown_jewel,171779052,corp-workstation-7,10.45.78.103
2026-01-27T17:58:12,peer4,git_pull,ai-orchestrator,crown_jewel,22582068,corp-laptop-11,10.93.32.221
2026-01-27T17:58:36,peer2,git_fetch,smartnic-fw,restricted,366145,corp-laptop-14,10.194.137.116
2026-01-27T18:08:14,peer2,git_pull,smartnic-fw,restricted,23339626,corp-laptop-14,10.158.35.110
2026-01-27T18:34:42,peer2,git_fetch,ai-orchestrator,crown_jewel,13014327,corp-laptop-14,10.33.79.194
2026-01-27T20:36:24,engineer.a,git_fetch,smartnic-fw,restricted,10269338,corp-workstation-7,10.20.64.157
2026-01-27T20:41:48,peer3,git_pull,smartnic-fw,restricted,1186139,corp-laptop-14,10.90.48.18
2026-01-27T20:51:46,peer3,git_pull,general-tools,internal,37652539,corp-laptop-22,10.123.32.253
2026-01-27T20:58:41,peer2,git_fetch,ai-orchestrator,crown_jewel,8540850,corp-laptop-14,10.96.72.230
2026-01-27T21:02:28,peer5,git_fetch,build-pipelines,internal,28803970,corp-laptop-14,10.123.220.20
2026-01-27T21:38:53,peer3,git_clone,accelerator-arch,restricted,264010548,corp-laptop-11,10.201.177.49
2026-01-27T21:47:06,engineer.a,git_fetch,ai-orchestrator,crown_jewel,41329277,corp-laptop-14,10.225.234.164
2026-01-28T00:10:03,engineer.a,git_pull,smartnic-fw,restricted,18062502,corp-laptop-14,10.157.165.50
2026-01-28T01:21:55,peer1,git_fetch,accelerator-arch,restricted,44053430,corp-laptop-22,10.137.93.15
2026-01-28T01:30:15,peer3,git_fetch,general-tools,internal,11613243,corp-workstation-7,10.215.187.48
2026-01-28T01:42:12,peer3,git_archive_download,smartnic-fw,restricted,377669066,corp-laptop-14,10.121.136.18
2026-01-28T02:15:09,peer2,git_fetch,accelerator-arch,restricted,29478377,corp-workstation-7,10.78.227.84
2026-01-28T03:17:30,peer4,git_pull,smartnic-fw,restricted,49159519,corp-laptop-14,10.65.129.53
2026-01-28T04:10:24,peer2,git_pull,smartnic-fw,restricted,13362614,corp-laptop-11,10.81.30.94
2026-01-28T05:26:21,peer3,git_fetch,general-tools,internal,2481097,corp-laptop-11,10.14.176.249
2026-01-28T07:26:07,peer3,git_archive_download,accelerator-arch,restricted,355864835,corp-laptop-14,10.99.209.43
2026-01-28T08:11:19,engineer.a,git_fetch,smartnic-fw,restricted,44786299,corp-laptop-14,10.60.187.70
2026-01-28T08:26:58,peer2,git_pull,smartnic-fw,restricted,19012791,corp-laptop-22,10.222.16.68
2026-01-28T10:14:08,peer3,git_clone,general-tools,internal,64133051,corp-laptop-11,10.204.222.117
2026-01-28T10:23:24,peer1,git_pull,accelerator-arch,restricted,45916549,corp-laptop-14,10.217.249.24
2026-01-28T12:06:58,peer5,git_fetch,build-pipelines,internal,42953861,corp-laptop-11,10.141.195.162
2026-01-28T12:34:51,peer1,git_fetch,build-pipelines,internal,27487928,corp-laptop-11,10.16.78.226
2026-01-28T13:09:35,engineer.a,git_pull,accelerator-arch,restricted,2423354,corp-workstation-7,10.196.25.103
2026-01-28T14:11:19,peer2,git_archive_download,accelerator-arch,restricted,170020141,corp-laptop-22,10.205.117.239
2026-01-28T14:19:12,engineer.a,git_clone,smartnic-fw,restricted,292318709,corp-laptop-14,10.30.197.6
2026-01-28T14:27:27,peer1,git_pull,accelerator-arch,restricted,29765092,corp-workstation-7,10.121.112.48
2026-01-28T15:02:14,engineer.a,git_fetch,smartnic-fw,restricted,28197684,corp-workstation-7,10.124.35.218
2026-01-28T17:22:25,engineer.a,git_fetch,smartnic-fw,restricted,37273605,corp-workstation-7,10.237.6.156
2026-01-28T18:49:07,peer5,git_fetch,build-pipelines,internal,41253791,corp-laptop-22,10.12.103.202
2026-01-28T19:24:01,peer1,git_pull,general-tools,internal,4355864,corp-workstation-7,10.125.103.187
2026-01-28T21:50:25,engineer.a,git_pull,accelerator-arch,restricted,32980799,corp-workstation-7,10.235.78.120
2026-01-28T22:06:33,peer3,git_fetch,ai-orchestrator,crown_jewel,17519253,corp-laptop-22,10.95.150.226
2026-01-28T23:05:06,engineer.a,git_fetch,ai-orchestrator,crown_jewel,17893190,corp-laptop-14,10.97.201.215
2026-01-29T00:15:47,peer5,git_fetch,ai-orchestrator,crown_jewel,39822048,corp-workstation-7,10.250.101.84
2026-01-29T00:49:49,peer1,git_pull,general-tools,internal,20942978,corp-laptop-14,10.240.137.105
2026-01-29T01:10:59,peer2,git_archive_download,ai-orchestrator,crown_jewel,97004007,corp-laptop-22,10.123.36.223
2026-01-29T02:06:25,peer2,git_fetch,build-pipelines,internal,42932188,corp-laptop-11,10.70.168.34
2026-01-29T02:54:03,peer2,git_pull,ai-orchestrator,crown_jewel,34895020,corp-laptop-22,10.120.206.95
2026-01-29T03:04:07,peer1,git_fetch,smartnic-fw,restricted,15587508,corp-laptop-22,10.240.180.72
2026-01-29T03:41:45,peer2,git_pull,smartnic-fw,restricted,30891167,corp-laptop-14,10.148.65.107
2026-01-29T04:04:46,peer4,git_clone,general-tools,internal,211442171,corp-laptop-14,10.103.223.176
2026-01-29T04:14:07,peer3,git_archive_download,smartnic-fw,restricted,382476282,corp-laptop-11,10.248.19.149
2026-01-29T05:03:50,peer3,git_pull,build-pipelines,internal,22620559,corp-laptop-22,10.249.174.115
2026-01-29T05:51:46,peer5,git_pull,accelerator-arch,restricted,45405731,corp-laptop-22,10.81.90.183
2026-01-29T05:53:33,peer3,git_fetch,ai-orchestrator,crown_jewel,41033768,corp-workstation-7,10.126.161.232
2026-01-29T05:56:48,peer1,git_fetch,smartnic-fw,restricted,8801726,corp-laptop-14,10.198.203.189
2026-01-29T07:23:01,peer2,git_fetch,general-tools,internal,9174515,corp-workstation-7,10.193.220.183
2026-01-29T07:38:17,engineer.a,git_fetch,ai-orchestrator,crown_jewel,35647778,corp-laptop-14,10.21.225.241
2026-01-29T07:53:27,peer5,git_fetch,ai-orchestrator,crown_jewel,20903724,corp-laptop-11,10.114.26.151
2026-01-29T07:59:58,peer3,git_fetch,smartnic-fw,restricted,31562835,corp-laptop-11,10.135.125.21
2026-01-29T08:37:37,peer4,git_fetch,general-tools,internal,15626965,corp-laptop-11,10.244.114.90
2026-01-29T08:41:24,peer5,git_pull,ai-orchestrator,crown_jewel,8456228,corp-laptop-11,10.105.172.170
2026-01-29T09:30:14,peer4,git_pull,accelerator-arch,restricted,33289749,corp-laptop-14,10.89.186.81
2026-01-29T09:30:42,peer3,git_fetch,accelerator-arch,restricted,31967101,corp-laptop-11,10.215.75.193
2026-01-29T11:37:44,peer2,git_fetch,build-pipelines,internal,23170798,corp-workstation-7,10.224.28.12
2026-01-29T12:01:20,peer5,git_fetch,general-tools,internal,16266629,corp-laptop-22,10.134.204.45
2026-01-29T12:42:29,peer2,git_fetch,smartnic-fw,restricted,7501244,corp-workstation-7,10.224.29.207
2026-01-29T14:56:45,peer3,git_pull,ai-orchestrator,crown_jewel,25457569,corp-laptop-11,10.48.157.104
2026-01-29T16:01:42,peer4,git_archive_download,build-pipelines,internal,329600904,corp-laptop-11,10.45.230.159
2026-01-29T16:31:56,peer5,git_fetch,general-tools,internal,5789600,corp-laptop-22,10.90.223.84
2026-01-29T16:43:49,peer4,git_pull,general-tools,internal,15001350,corp-laptop-22,10.34.194.191
2026-01-29T16:49:11,peer1,git_fetch,general-tools,internal,49043277,corp-laptop-14,10.184.137.68
2026-01-29T16:49:46,peer2,git_archive_download,ai-orchestrator,crown_jewel,112437672,corp-laptop-11,10.202.235.166
2026-01-29T17:07:39,peer1,git_pull,smartnic-fw,restricted,20072990,corp-workstation-7,10.59.23.229
2026-01-29T17:10:19,peer5,git_archive_download,accelerator-arch,restricted,81849368,corp-laptop-14,10.199.140.47
2026-01-29T19:54:15,peer1,git_archive_download,ai-orchestrator,crown_jewel,91280258,corp-laptop-11,10.172.176.121
2026-01-29T20:29:12,peer1,git_pull,general-tools,internal,42308130,corp-laptop-22,10.110.97.32
2026-01-29T20:57:29,peer3,git_fetch,accelerator-arch,restricted,744150,corp-laptop-22,10.98.196.114
2026-01-29T21:02:08,peer4,git_fetch,smartnic-fw,restricted,47815123,corp-laptop-11,10.217.13.114
2026-01-29T22:41:51,engineer.a,git_clone,smartnic-fw,restricted,311937990,corp-laptop-14,10.14.189.26
2026-01-30T00:13:16,peer5,git_fetch,build-pipelines,internal,33910072,corp-workstation-7,10.89.203.246
2026-01-30T00:37:21,peer5,git_pull,ai-orchestrator,crown_jewel,9665114,corp-workstation-7,10.224.176.89
2026-01-30T01:18:50,peer4,git_fetch,general-tools,internal,39448387,corp-laptop-22,10.91.100.231
2026-01-30T03:30:21,engineer.a,git_fetch,ai-orchestrator,crown_jewel,22514222,corp-laptop-14,10.157.98.242
2026-01-30T03:41:24,peer1,git_archive_download,general-tools,internal,116299571,corp-workstation-7,10.241.14.74
2026-01-30T03:53:36,engineer.a,git_clone,accelerator-arch,restricted,124129001,corp-laptop-22,10.136.186.154
2026-01-30T04:08:27,peer2,git_fetch,accelerator-arch,restricted,48969,corp-laptop-14,10.129.23.81
2026-01-30T04:45:02,engineer.a,git_fetch,accelerator-arch,restricted,32623401,corp-laptop-14,10.146.1.124
2026-01-30T07:10:17,peer5,git_fetch,ai-orchestrator,crown_jewel,25473023,corp-laptop-22,10.52.132.42
2026-01-30T07:20:06,peer2,git_fetch,general-tools,internal,36337096,corp-laptop-11,10.243.13.114
2026-01-30T07:42:00,peer4,git_fetch,accelerator-arch,restricted,9825763,corp-laptop-14,10.196.70.238
2026-01-30T08:25:20,peer4,git_pull,ai-orchestrator,crown_jewel,29308073,corp-workstation-7,10.109.81.209
2026-01-30T09:53:18,peer4,git_pull,ai-orchestrator,crown_jewel,28824917,corp-laptop-14,10.95.161.193
2026-01-30T11:10:18,peer5,git_fetch,ai-orchestrator,crown_jewel,48841309,corp-laptop-14,10.133.197.122
2026-01-30T11:15:23,peer1,git_pull,accelerator-arch,restricted,8632322,corp-laptop-22,10.28.76.17
2026-01-30T11:34:45,peer4,git_fetch,accelerator-arch,restricted,17928255,corp-laptop-14,10.139.222.6
2026-01-30T11:43:44,peer3,git_clone,build-pipelines,internal,316412760,corp-laptop-11,10.202.150.83
2026-01-30T12:14:41,peer5,git_clone,build-pipelines,internal,98507947,corp-laptop-11,10.9.10.20
2026-01-30T13:10:04,peer5,git_pull,accelerator-arch,restricted,41160513,corp-laptop-22,10.17.35.16
2026-01-30T13:19:17,peer4,git_pull,general-tools,internal,196951,corp-laptop-14,10.30.98.205
2026-01-30T14:16:02,peer5,git_archive_download,ai-orchestrator,crown_jewel,387814458,corp-laptop-14,10.64.28.79
2026-01-30T14:29:01,peer5,git_pull,smartnic-fw,restricted,31840528,corp-laptop-22,10.167.189.144
2026-01-30T15:06:34,peer4,git_pull,build-pipelines,internal,3478628,corp-laptop-22,10.74.226.173
2026-01-30T15:34:15,peer1,git_pull,ai-orchestrator,crown_jewel,49721998,corp-laptop-14,10.183.69.9
2026-01-30T17:32:28,peer3,git_fetch,build-pipelines,internal,23860789,corp-laptop-22,10.165.112.19
2026-01-30T18:33:47,peer4,git_pull,accelerator-arch,restricted,9747860,corp-laptop-22,10.78.97.232
2026-01-30T18:50:18,peer1,git_clone,ai-orchestrator,crown_jewel,168652226,corp-laptop-14,10.239.151.97
2026-01-30T19:03:33,engineer.a,git_archive_download,smartnic-fw,restricted,363020356,corp-laptop-14,10.162.67.205
2026-01-30T19:40:48,peer1,git_pull,build-pipelines,internal,22593164,corp-laptop-22,10.38.246.166
2026-01-30T19:44:00,peer2,git_archive_download,build-pipelines,internal,143636149,corp-laptop-14,10.136.180.34
2026-01-30T20:37:41,peer5,git_fetch,ai-orchestrator,crown_jewel,42879306,corp-laptop-11,10.11.124.32
2026-01-30T21:08:17,peer2,git_pull,build-pipelines,internal,2058745,corp-workstation-7,10.225.17.241
2026-01-30T21:36:15,peer5,git_fetch,smartnic-fw,restricted,14661227,corp-laptop-14,10.107.161.138
2026-01-30T22:39:28,peer5,git_clone,build-pipelines,internal,51642721,corp-laptop-11,10.0.82.138
2026-01-30T22:48:54,peer3,git_archive_download,general-tools,internal,132036972,corp-laptop-11,10.50.5.136
2026-01-30T23:45:37,peer3,git_pull,general-tools,internal,38958972,corp-workstation-7,10.52.168.245
2026-01-30T23:51:37,engineer.a,git_fetch,ai-orchestrator,crown_jewel,8385513,corp-laptop-22,10.84.215.227
2026-01-30T23:57:42,engineer.a,git_fetch,accelerator-arch,restricted,6621299,corp-workstation-7,10.195.153.146
